Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
2.606451,1,Insert,7028080,A,10000,1474,G
2.606451,1,Insert,7028081,B,10000,1462,G
2.606784,0,Insert,177420267,A,710,1470,G
2.609871,0,Cancel,177420267,,,,G
2.629875,0,Cancel,177385487,,,,G
2.656503,0,Cancel,177419759,,,,G
2.694315,0,Insert,177421111,B,8000,1465,G
2.703702,0,Insert,177421203,A,1000,1475,G
2.889957,1,Cancel,7028080,,,,
2.889957,1,Cancel,7028081,,,,
2.889957,1,Insert,7028082,A,10000,1474,G
2.889957,1,Insert,7028083,B,10000,1462,G
3.029269,0,Insert,177425347,B,1000,1465,G
3.029434,0,Insert,177425363,B,8000,1467,G
3.029464,0,Cancel,177418127,,,,G
3.029657,0,Cancel,177415503,,,,G
3.029756,0,Insert,177425471,B,1000,1468,G
3.029759,0,Insert,177425475,B,1000,1468,G
3.029849,0,Cancel,177419463,,,,G
3.029855,0,Insert,177425527,B,1000,1454,G
3.029886,0,Insert,177425531,B,1000,1468,G
3.029915,0,Insert,177425543,A,1000,1471,G
3.030124,0,Insert,177425583,A,1000,1471,G
3.103373,0,Cancel,177425583,,,,G
3.103399,0,Cancel,177399835,,,,G
3.103671,0,Insert,177426439,B,1000,1468,G
3.103696,0,Insert,177426443,A,1000,1913,G
3.103709,0,Insert,177426447,B,8000,1468,G
3.10371,0,Insert,177426451,B,1000,1468,G
3.103739,0,Insert,177426455,A,1000,1471,G
3.103859,0,Cancel,177415271,,,,G
3.103863,0,Cancel,177418123,,,,G
3.103864,0,Cancel,177415295,,,,G
3.103912,0,Cancel,177415323,,,,G
3.103939,0,Cancel,177415275,,,,G
3.103975,0,Insert,177426491,A,400,1471,G
3.104316,0,Insert,177426515,B,1000,1468,G
3.104401,0,Cancel,177415327,,,,G
3.105496,0,Insert,177426739,A,8000,1470,G
3.105574,0,Cancel,177426515,,,,G
3.107419,0,Insert,177426971,A,1000,1471,G
3.107482,0,Cancel,177426447,,,,G
3.107906,0,Cancel,177426439,,,,G
3.108049,0,Insert,177427027,B,1000,1468,G
3.108114,0,Cancel,177427027,,,,G
3.115422,0,Cancel,177426971,,,,G
3.115898,0,Insert,177427319,B,1000,1466,G
3.115943,0,Insert,177427323,B,8000,1468,G
3.11619,0,Cancel,177427319,,,,G
3.116256,0,Insert,177427343,A,1000,1471,G
3.124107,0,Insert,177427411,A,1000,1471,G
3.124134,0,Cancel,177427323,,,,G
3.124212,0,Cancel,177426491,,,,G
3.124394,0,Insert,177427419,A,1000,1485,G
3.136913,0,Cancel,177426451,,,,G
3.136936,0,Cancel,177414419,,,,G
3.136969,0,Insert,177427615,A,400,1470,G
3.136994,0,Insert,177427619,B,1000,1171,G
3.143066,1,Cancel,7028082,,,,
3.143066,1,Cancel,7028083,,,,
3.143066,1,Insert,7028084,A,10000,1475,G
3.143066,1,Insert,7028085,B,10000,1463,G
3.201868,0,Cancel,177427411,,,,G
3.202046,0,Insert,177427915,B,1000,1468,G
3.202358,0,Insert,177427923,B,8000,1468,G
3.20435,0,Cancel,177416047,,,,G
3.204453,0,Insert,177428303,B,1000,1468,G
3.204455,0,Cancel,177415919,,,,G
3.204455,0,Insert,177428307,B,2000,1129,G
3.204485,0,Insert,177428311,A,1000,1471,G
3.204605,0,Cancel,177428307,,,,G
3.204605,0,Insert,177428319,B,2000,1128,G
3.209702,0,Cancel,177415135,,,,G
3.209726,0,Insert,177428391,B,1000,1469,G
3.209765,0,Insert,177428407,B,3000,1466,G
3.209805,0,Cancel,177428319,,,,G
3.209805,0,Insert,177428415,B,2000,1129,G
3.209819,0,Insert,177428423,B,2000,1469,G
3.209827,0,Cancel,177415759,,,,G
3.209847,0,Insert,177428427,B,1000,1469,G
3.209895,0,Insert,177428435,B,1000,1466,G
3.21007,0,Insert,177428459,B,1000,1469,G
3.210162,0,Cancel,177426739,,,,G
3.210219,0,Cancel,177427615,,,,G
3.210277,0,Insert,177428491,A,400,1471,G
3.210389,0,Insert,177428507,B,1000,1469,G
3.210416,0,Cancel,177415175,,,,G
3.210965,0,Cancel,177416143,,,,G
3.227132,0,Cancel,177427915,,,,G
3.227154,0,Cancel,177426443,,,,G
3.227156,0,Cancel,177428507,,,,G
3.237648,0,Cancel,177428435,,,,G
3.237673,0,Insert,177428923,A,1000,1914,G
3.260117,0,Cancel,177428459,,,,G
3.260179,0,Insert,177429051,A,400,1470,G
3.260195,0,Cancel,177428491,,,,G
3.260205,0,Cancel,177428427,,,,G
3.260792,0,Cancel,177427619,,,,G
3.396658,1,Insert,5006885,B,93,1476,G
3.411456,0,Insert,177431267,A,2000,1473,G
3.411483,0,Insert,177431271,B,1000,1172,G
3.411531,0,Insert,177431287,A,8000,1470,G
3.411533,0,Cancel,177428423,,,,G
3.413475,0,Cancel,177428391,,,,G
3.413602,0,Insert,177431451,B,2000,1459,G
3.413746,0,Insert,177431463,B,1000,1468,G
3.413809,0,Insert,177431475,A,1000,1471,G
3.413943,0,Cancel,177428415,,,,G
3.413943,0,Insert,177431491,B,2000,1128,G
3.414002,0,Insert,177431495,B,1000,1462,G
3.414266,0,Insert,177431555,B,1000,1468,G
3.415039,0,Cancel,177431475,,,,G
3.415049,0,Cancel,177431287,,,,G
3.41511,0,Cancel,177429051,,,,G
3.415164,0,Insert,177431707,A,400,1471,G
3.424712,0,Insert,177431883,B,300,1379,G
3.444462,0,Insert,177432631,A,8000,1470,G
3.444952,0,Cancel,177431463,,,,G
3.491655,1,Cancel,7028084,,,,
3.491655,1,Cancel,7028085,,,,
3.491655,1,Insert,7028086,A,10000,1475,G
3.491655,1,Insert,7028087,B,10000,1463,G
3.536786,0,Cancel,177427923,,,,G
3.536803,0,Cancel,177425527,,,,G
3.536807,0,Cancel,177431271,,,,G
3.536807,0,Cancel,177428923,,,,G
3.537133,0,Insert,177433611,A,1000,1471,G
3.537157,0,Insert,177433615,B,1000,1171,G
3.537183,0,Insert,177433623,A,1000,1913,G
3.541554,0,Cancel,177425543,,,,G
3.541556,0,Cancel,177427343,,,,G
3.541558,0,Cancel,177426455,,,,G
3.541561,0,Cancel,177428311,,,,G
3.541591,0,Insert,177433771,A,1000,1470,G
3.54162,0,Cancel,177431555,,,,G
3.552037,0,Cancel,177433611,,,,G
3.552068,0,Insert,177434083,B,8000,1468,G
3.571048,0,Insert,177434227,A,1000,1471,G
3.574253,0,Insert,177434259,B,1000,1468,G
3.586216,0,Insert,177434395,A,1000,1471,G
3.609602,0,Insert,177434683,A,1000,1471,G
3.614323,0,Cancel,177434083,,,,G
3.614351,0,Insert,177434871,A,1000,1471,G
3.625573,1,Insert,5006886,A,78,1489,G
3.626724,0,Insert,177434935,B,8000,1468,G
3.626769,0,Insert,177434939,B,1000,1453,G
3.632065,0,Cancel,177434871,,,,G
3.632465,0,Cancel,177432631,,,,G
3.632476,0,Cancel,177434939,,,,G
3.63254,0,Cancel,177433771,,,,G
3.642584,1,Insert,5006887,A,17,1463,G
3.643768,0,Insert,177435303,A,8000,1470,G
3.643769,0,Insert,177435307,A,1000,1471,G
3.643787,0,Insert,177435319,B,1000,1454,G
3.682211,0,Cancel,177435303,,,,G
3.715462,0,Insert,177436091,A,1000,1477,G
3.73219,0,Insert,177436183,A,2000,1481,G
3.766699,0,Insert,177436491,A,8000,1470,G
3.766702,0,Insert,177436495,A,1000,1471,G
3.76687,0,Cancel,177434935,,,,G
3.766962,0,Cancel,177434259,,,,G
3.767585,0,Cancel,177435319,,,,G
3.777109,0,Cancel,177425531,,,,G
3.784281,0,Cancel,177415363,,,,G
3.784458,0,Insert,177436967,B,1000,1468,G
3.784472,0,Insert,177436971,A,1000,1470,G
3.784499,0,Cancel,177434395,,,,G
3.784501,0,Cancel,177435307,,,,G
3.784504,0,Cancel,177434683,,,,G
3.784504,0,Cancel,177434227,,,,G
3.784514,0,Cancel,177436967,,,,G
3.784541,0,Insert,177436975,A,1000,1470,G
3.784683,0,Insert,177436991,B,1000,1468,G
3.784761,0,Cancel,177415315,,,,G
3.784761,0,Insert,177437019,A,2000,1815,G
3.784777,0,Cancel,177436991,,,,G
3.785384,0,Cancel,177427419,,,,G
3.785391,0,Cancel,177425471,,,,G
3.785603,0,Cancel,177425347,,,,G
3.785614,0,Cancel,177428407,,,,G
3.785665,0,Cancel,177425363,,,,G
3.785832,0,Insert,177437215,A,710,1470,G
3.785864,0,Insert,177437223,A,1000,1470,G
3.785887,0,Insert,177437239,A,400,1470,G
3.785892,0,Cancel,177425475,,,,G
3.786002,0,Cancel,177431707,,,,G
3.786285,0,Insert,177437343,A,1000,1470,G
3.786356,0,Cancel,177428303,,,,G
3.78636,0,Insert,177437387,A,2000,1472,G
3.786835,0,Insert,177437687,B,2000,1458,G
3.786926,0,Cancel,177388867,,,,G
3.786979,0,Cancel,177395407,,,,G
3.787307,0,Cancel,177431491,,,,G
3.787307,0,Insert,177437923,B,2000,1127,G
3.787336,0,Insert,177437959,B,1000,1466,G
3.787573,0,Insert,177438067,A,1000,1474,G
3.787728,0,Cancel,177361791,,,,G
3.788669,0,Insert,177438255,B,1000,1467,G
3.788696,0,Insert,177438263,B,1000,1467,G
3.79116,0,Insert,177438335,A,1000,1473,G
3.791162,0,Cancel,177438263,,,,G
3.791162,0,Cancel,177437343,,,,G
3.791178,0,Insert,177438343,A,1000,1473,G
3.79128,0,Cancel,177437019,,,,G
3.79128,0,Insert,177438351,A,2000,1816,G
3.791281,0,Insert,177438355,A,1000,1470,G
3.794024,0,Insert,177438395,A,1000,1470,G
3.794115,0,Cancel,177436971,,,,G
3.79412,0,Insert,177438411,A,1000,1469,G
3.794146,0,Cancel,177438335,,,,G
3.794152,0,Insert,177438415,A,3000,1472,G
3.794181,0,Insert,177438423,A,400,1469,G
3.794194,0,Cancel,177437239,,,,G
3.794197,0,Cancel,177438351,,,,G
3.794197,0,Insert,177438431,A,2000,1815,G
3.794241,0,Cancel,177438255,,,,G
3.794246,0,Insert,177438443,A,8000,1469,G
3.794771,0,Insert,177438551,B,1000,1467,G
3.79479,0,Insert,177438583,A,1000,1472,G
3.794929,0,Insert,177438655,A,180,1469,G
3.794929,0,Cancel,177438551,,,,G
3.794933,0,Insert,177438659,B,1000,1461,G
3.794971,0,Insert,177438671,A,1000,1469,G
3.795032,0,Cancel,177414995,,,,G
3.795053,0,Insert,177438687,B,1000,1467,G
3.795068,0,Cancel,177436975,,,,G
3.795074,0,Insert,177438695,A,8000,1468,G
3.795076,0,Cancel,177373051,,,,G
3.795097,0,Cancel,177438583,,,,G
3.795115,0,Insert,177438715,B,1000,1467,G
3.795115,0,Insert,177438719,A,3000,1471,G
3.795115,0,Cancel,177438415,,,,G
3.795148,0,Cancel,177438431,,,,G
3.795148,0,Insert,177438735,A,2000,1814,G
3.79559,0,Cancel,177438687,,,,G
3.79586,0,Cancel,177437959,,,,G
3.796396,0,Insert,177438923,A,1000,1471,G
3.796686,0,Cancel,177438923,,,,G
3.796768,0,Cancel,177372879,,,,G
3.796768,0,Insert,177438935,A,1000,1476,G
3.797759,0,Cancel,177438655,,,,G
3.798192,0,Cancel,177438695,,,,G
3.798219,0,Insert,177439007,A,1000,1470,G
3.798223,0,Insert,177439011,B,1000,1467,G
3.798223,0,Insert,177439015,B,1000,1464,G
3.798276,0,Cancel,177438671,,,,G
3.79829,0,Insert,177439023,A,1000,1472,G
3.798295,0,Insert,177439027,A,2000,1478,G
3.798384,0,Cancel,177438935,,,,G
3.798411,0,Insert,177439039,B,1000,1467,G
3.798483,0,Cancel,177438735,,,,G
3.798483,0,Insert,177439051,A,2000,1815,G
3.798688,0,Insert,177439063,B,1000,1467,G
3.798737,0,Cancel,177438395,,,,G
3.798831,0,Cancel,177438343,,,,G
3.799171,0,Cancel,177437223,,,,G
3.799204,0,Insert,177439111,B,8000,1467,G
3.799206,0,Cancel,177438411,,,,G
3.79921,0,Insert,177439115,A,1000,1468,G
3.799236,0,Cancel,177439007,,,,G
3.799276,0,Insert,177439123,A,400,1468,G
3.799276,0,Cancel,177439023,,,,G
3.799291,0,Cancel,177439051,,,,G
3.799291,0,Insert,177439127,A,2000,1814,G
3.799291,0,Cancel,177438423,,,,G
3.7993,0,Cancel,177439027,,,,G
3.799777,0,Insert,177439143,B,1000,1465,G
3.800228,1,Cancel,7028086,,,,
3.800228,1,Cancel,7028087,,,,
3.800228,1,Insert,7028088,A,10000,1474,G
3.800228,1,Insert,7028089,B,10000,1462,G
3.802308,0,Insert,177439171,B,1000,1466,G
3.802611,0,Cancel,177439171,,,,G
3.802633,0,Cancel,177418139,,,,G
3.803139,0,Cancel,177439111,,,,G
3.803165,0,Insert,177439183,B,1000,1023,G
3.803441,0,Insert,177439191,A,8000,1468,G
3.803698,0,Cancel,177439063,,,,G
3.80375,0,Insert,177439199,A,1000,1470,G
3.803767,0,Cancel,177397091,,,,G
3.804425,0,Insert,177439211,A,1000,1518,G
3.80614,0,Cancel,177439191,,,,G
3.806193,0,Cancel,177439123,,,,G
3.80677,0,Cancel,177439199,,,,G
3.806788,0,Cancel,177439115,,,,G
3.806813,0,Insert,177439303,A,1000,1472,G
3.806816,0,Insert,177439307,A,2000,1478,G
3.806837,0,Insert,177439311,A,1000,1469,G
3.806865,0,Cancel,177439127,,,,G
3.806865,0,Insert,177439315,A,2000,1815,G
3.807291,0,Cancel,177438443,,,,G
3.807302,0,Insert,177439327,B,720,1467,G
3.807561,0,Insert,177439367,B,1000,1467,G
3.807983,0,Cancel,177437215,,,,G
3.808016,0,Insert,177439371,B,8000,1467,G
3.809748,0,Cancel,177437387,,,,G
3.81065,0,Insert,177439455,B,1000,1467,G
3.821956,0,Insert,177439539,A,2000,1470,G
3.821974,0,Cancel,177437923,,,,G
3.821974,0,Insert,177439543,B,2000,1128,G
3.821993,0,Cancel,177438659,,,,G
3.822007,0,Insert,177439547,A,400,1470,G
3.822056,0,Cancel,177439371,,,,G
3.837295,0,Cancel,177439455,,,,G
3.837568,0,Insert,177439807,B,1000,1466,G
3.845621,0,Insert,177440067,A,8000,1469,G
3.845626,0,Cancel,177439327,,,,G
3.845685,0,Insert,177440075,A,400,1469,G
3.845697,0,Cancel,177439547,,,,G
3.86242,0,Insert,177440259,B,1000,1452,G
3.88005,0,Insert,177440463,A,1000,1470,G
3.8909,0,Insert,177440535,A,2000,1472,G
3.890923,0,Cancel,177433615,,,,G
3.890924,0,Cancel,177433623,,,,G
3.890995,0,Insert,177440539,A,1000,1484,G
3.899715,0,Cancel,177439367,,,,G
3.899741,0,Insert,177440667,B,1000,1170,G
3.902432,0,Cancel,177440463,,,,G
3.902708,0,Cancel,177440067,,,,G
3.902717,0,Cancel,177440535,,,,G
3.902724,0,Cancel,177440259,,,,G
3.902764,0,Insert,177440727,B,1000,1453,G
3.902764,0,Cancel,177440075,,,,G
3.90282,0,Insert,177440747,A,400,1470,G
3.905133,0,Insert,177441119,A,8000,1469,G
3.905139,0,Insert,177441123,A,1000,1470,G
3.905158,0,Cancel,177440727,,,,G
3.905444,0,Cancel,177440747,,,,G
3.90709,0,Insert,177441171,A,2000,1472,G
3.907111,0,Cancel,177418131,,,,G
3.907115,0,Insert,177441175,A,1000,1912,G
3.91169,0,Cancel,177441123,,,,G
3.91169,0,Cancel,177441171,,,,G
3.911716,0,Insert,177441287,A,1000,1766,G
3.911726,0,Insert,177441295,B,8000,1467,G
3.911754,0,Insert,177441303,A,1000,1470,G
3.912825,0,Cancel,177441295,,,,G
3.912848,0,Insert,177441375,B,720,1467,G
3.912865,0,Cancel,177441119,,,,G
3.912936,0,Cancel,177439311,,,,G
3.912971,0,Insert,177441423,B,8000,1467,G
3.913003,0,Insert,177441431,B,1000,1468,G
3.913036,0,Insert,177441439,B,3000,1465,G
3.913043,0,Insert,177441447,B,1000,1465,G
3.913114,0,Insert,177441455,A,1000,1473,G
3.913119,0,Cancel,177437687,,,,G
3.913119,0,Insert,177441463,B,2000,1468,G
3.91312,0,Insert,177441471,A,1000,1470,G
3.913124,0,Insert,177441475,A,2000,1479,G
3.913149,0,Cancel,177438355,,,,G
3.91317,0,Insert,177441491,B,1000,1468,G
3.913322,0,Cancel,177441491,,,,G
3.913613,0,Cancel,177439315,,,,G
3.913613,0,Insert,177441551,A,2000,1816,G
3.913736,0,Insert,177441575,B,1000,1468,G
3.913751,0,Insert,177441579,B,1000,1468,G
3.913815,0,Insert,177441607,B,1000,1468,G
3.914332,0,Insert,177441671,B,8000,1468,G
3.91477,0,Cancel,177438719,,,,G
3.914806,0,Cancel,177439211,,,,G
3.914927,0,Cancel,177440539,,,,G
3.915031,0,Cancel,177436495,,,,G
3.915125,0,Insert,177441843,B,1000,1466,G
3.915422,0,Cancel,177441843,,,,G
3.915525,0,Insert,177442039,A,1000,1520,G
3.915561,0,Insert,177442051,A,1000,1471,G
3.915814,0,Cancel,177442051,,,,G
3.915823,0,Insert,177442115,B,1000,1468,G
3.916018,0,Insert,177442195,A,1000,1471,G
3.916441,0,Cancel,177441671,,,,G
3.916448,0,Cancel,177442115,,,,G
3.91663,0,Cancel,177441607,,,,G
3.916852,0,Insert,177442351,B,1000,1468,G
3.918582,0,Cancel,177442351,,,,G
3.918712,0,Insert,177442455,B,1000,1468,G
3.920695,0,Cancel,177442455,,,,G
3.920983,0,Cancel,177441579,,,,G
3.921778,0,Insert,177442595,B,1000,1468,G
3.922443,0,Cancel,177442595,,,,G
3.923033,0,Insert,177442687,B,1000,1468,G
3.926173,0,Insert,177442775,B,1000,1453,G
3.929398,0,Cancel,177442687,,,,G
3.929456,0,Insert,177442859,A,400,1470,G
3.929484,0,Insert,177442863,A,1000,1470,G
3.929664,0,Cancel,177441575,,,,G
3.930012,0,Cancel,177441447,,,,G
3.930039,0,Cancel,177441431,,,,G
3.934532,0,Insert,177443043,B,1000,1465,G
3.937747,0,Cancel,177441423,,,,G
3.938029,0,Cancel,177443043,,,,G
3.970935,0,Cancel,177441375,,,,G
3.970938,0,Insert,177443515,A,720,1470,G
4.07017,0,Insert,177445423,A,1000,1470,G
4.070172,0,Insert,177445427,A,2000,1472,G
4.070211,0,Insert,177445439,A,1000,1484,G
4.070221,0,Insert,177445455,A,8000,1469,G
4.070232,0,Cancel,177441471,,,,G
4.070253,0,Insert,177445479,A,3000,1471,G
4.07028,0,Cancel,177441463,,,,G
4.07028,0,Cancel,177441475,,,,G
4.070285,0,Insert,177445487,A,400,1469,G
4.070295,0,Cancel,177441455,,,,G
4.070299,0,Cancel,177442859,,,,G
4.07031,0,Cancel,177441551,,,,G
4.07031,0,Insert,177445495,A,2000,1815,G
4.070404,0,Insert,177445515,B,2000,1458,G
4.070628,0,Cancel,177442775,,,,G
4.07087,0,Cancel,177439543,,,,G
4.07087,0,Insert,177445627,B,2000,1127,G
4.071154,0,Insert,177445695,B,1000,1467,G
4.071227,0,Insert,177445711,B,1000,1461,G
4.078526,0,Cancel,177445423,,,,G
4.081445,0,Cancel,177445455,,,,G
4.081451,0,Cancel,177445427,,,,G
4.0815,0,Cancel,177445487,,,,G
4.081656,0,Insert,177445979,A,2000,1479,G
4.081704,0,Insert,177445983,A,1000,1470,G
4.08173,0,Insert,177445991,A,1000,1470,G
4.081749,0,Insert,177445995,A,1000,1473,G
4.082049,0,Cancel,177445495,,,,G
4.082049,0,Insert,177446015,A,2000,1816,G
4.087484,0,Insert,177446119,A,1000,1470,G
4.0897,0,Cancel,177446119,,,,G
4.089956,0,Insert,177446347,B,8000,1467,G
4.089984,0,Insert,177446351,A,1000,1470,G
4.10077,1,Cancel,7028088,,,,
4.10077,1,Cancel,7028089,,,,
4.10077,1,Insert,7028090,A,10000,1474,G
4.10077,1,Insert,7028091,B,10000,1462,G
4.101006,0,Insert,177446847,B,1000,1468,G
4.101032,0,Cancel,177445711,,,,G
4.101033,0,Cancel,177443515,,,,G
4.101034,0,Cancel,177445991,,,,G
4.101047,0,Insert,177446851,B,1000,1468,G
4.101065,0,Insert,177446855,A,400,1470,G
4.101083,0,Cancel,177445627,,,,G
4.101083,0,Insert,177446859,B,2000,1128,G
4.101103,0,Cancel,177445515,,,,G
4.101531,0,Insert,177446891,B,2000,1468,G
4.10179,0,Cancel,177445479,,,,G
4.101833,0,Insert,177446927,B,1000,1465,G
4.102283,0,Insert,177447003,B,1000,1468,G
4.102286,0,Insert,177447007,B,1000,1468,G
4.102287,0,Insert,177447011,B,1000,1468,G
4.102297,0,Cancel,177445439,,,,G
4.102316,0,Cancel,177442863,,,,G
4.121517,0,Cancel,177445983,,,,G
4.121519,0,Cancel,177447003,,,,G
4.121752,0,Cancel,177446851,,,,G
4.121782,0,Cancel,177446847,,,,G
4.122882,0,Cancel,177446927,,,,G
4.124978,0,Cancel,177445695,,,,G
4.125008,0,Insert,177447483,B,1000,1468,G
4.12518,0,Insert,177447487,B,1000,1465,G
4.125249,0,Insert,177447491,A,1000,1470,G
4.158124,0,Cancel,177447483,,,,G
4.158147,0,Cancel,177440667,,,,G
4.158158,0,Cancel,177447487,,,,G
4.158244,0,Cancel,177447007,,,,G
4.159993,1,Insert,5006888,A,20,1472,G
4.171245,0,Insert,177448131,B,1000,1468,G
4.171285,0,Insert,177448139,B,8000,1468,G
4.171311,0,Insert,177448147,B,1000,1468,G
4.171319,0,Insert,177448151,B,1000,1465,G
4.181997,0,Cancel,177448139,,,,G
4.182021,0,Insert,177448279,B,1000,1171,G
4.222418,0,Insert,177448635,B,1000,1453,G
4.222439,0,Cancel,177441287,,,,G
4.252421,0,Insert,177449299,A,1000,1485,G
4.252445,0,Insert,177449303,A,1000,1767,G
4.306864,0,Cancel,177442195,,,,G
4.306887,0,Cancel,177439183,,,,G
4.307008,0,Insert,177449871,B,8000,1468,G
4.307031,0,Insert,177449883,B,1000,1025,G
4.307094,0,Insert,177449899,B,1000,1468,G
4.307127,0,Cancel,177448635,,,,G
4.307134,0,Insert,177449911,B,1000,1454,G
4.307431,0,Insert,177449975,B,1000,1466,G
4.3076,0,Cancel,177446859,,,,G
4.3076,0,Insert,177449991,B,2000,1129,G
4.307647,0,Cancel,177449991,,,,G
4.307647,0,Insert,177450003,B,2000,1128,G
4.307726,0,Cancel,177449975,,,,G
4.307889,0,Cancel,177431495,,,,G
4.30799,0,Insert,177450067,B,1000,1462,G
4.310608,0,Cancel,177438067,,,,G
4.394355,0,Insert,177451443,A,1000,1471,G
4.394376,0,Cancel,177441175,,,,G
4.402094,1,Cancel,7028090,,,,
4.402094,1,Cancel,7028091,,,,
4.402094,1,Insert,7028092,A,10000,1475,G
4.402094,1,Insert,7028093,B,10000,1463,G
4.402302,0,Cancel,177449871,,,,G
4.402327,0,Insert,177452155,A,1000,1913,G
4.402671,0,Cancel,177449911,,,,G
4.4027,0,Cancel,177448151,,,,G
4.402745,0,Insert,177452199,B,1000,1465,G
4.402862,0,Cancel,177449899,,,,G
4.407039,0,Cancel,177451443,,,,G
4.407159,0,Insert,177452355,B,8000,1468,G
4.407528,0,Insert,177452371,B,1000,1466,G
4.40785,0,Cancel,177452371,,,,G
4.410274,0,Insert,177452419,A,1000,1471,G
4.410281,0,Cancel,177452355,,,,G
4.432424,0,Insert,177453011,B,1000,1453,G
4.475028,0,Cancel,177448131,,,,G
4.475055,0,Cancel,177447011,,,,G
4.475253,0,Cancel,177448147,,,,G
4.475257,0,Insert,177453675,A,1000,1474,G
4.48303,0,Cancel,177452199,,,,G
4.483075,0,Insert,177453855,B,1000,1465,G
4.4833,0,Cancel,177447491,,,,G
4.483483,0,Cancel,177446347,,,,G
4.483703,0,Insert,177453943,A,730,1470,G
4.483736,0,Insert,177453963,A,1000,1470,G
4.483773,0,Cancel,177453855,,,,G
4.484035,0,Cancel,177449299,,,,G
4.484041,0,Insert,177454007,A,1000,1484,G
4.484346,0,Insert,177454023,A,1000,1470,G
4.487208,1,Insert,5006889,A,19,1458,G
4.490991,0,Cancel,177439143,,,,G
4.496591,0,Insert,177454435,A,1000,1473,G
4.497192,0,Insert,177454459,A,2000,1472,G
4.502092,0,Cancel,177454459,,,,G
4.521356,0,Cancel,177454435,,,,G
4.521531,0,Cancel,177453943,,,,G
4.521624,0,Cancel,177454023,,,,G
4.522704,0,Insert,177454995,A,1000,1470,G
4.52296,0,Insert,177454999,A,1000,1470,G
4.522985,0,Insert,177455003,A,1000,1470,G
4.524608,0,Insert,177455059,A,1000,1476,G
4.524638,0,Insert,177455063,A,1000,1473,G
4.532016,0,Insert,177455151,A,8000,1469,G
4.532021,0,Insert,177455159,A,740,1470,G
4.532055,0,Insert,177455179,A,3000,1471,G
4.53208,0,Insert,177455187,A,400,1469,G
4.532091,0,Cancel,177446855,,,,G
4.532096,0,Cancel,177446015,,,,G
4.532096,0,Insert,177455195,A,2000,1815,G
4.532205,0,Cancel,177445995,,,,G
4.532219,0,Cancel,177445979,,,,G
4.532219,0,Insert,177455199,A,2000,1472,G
4.533422,0,Cancel,177446891,,,,G
4.533628,0,Insert,177455287,B,2000,1458,G
4.533904,0,Cancel,177450003,,,,G
4.533904,0,Insert,177455319,B,2000,1127,G
4.533946,0,Insert,177455327,B,1000,1461,G
4.533952,0,Insert,177455331,B,1000,1467,G
4.543342,0,Cancel,177455151,,,,G
4.543398,0,Cancel,177455187,,,,G
4.543553,0,Insert,177455571,A,2000,1479,G
4.543563,0,Cancel,177454995,,,,G
4.543565,0,Insert,177455575,A,1000,1469,G
4.543652,0,Cancel,177455571,,,,G
4.543652,0,Cancel,177454999,,,,G
4.544865,0,Insert,177455611,A,8000,1469,G
4.544871,0,Insert,177455619,A,1000,1470,G
4.545021,0,Cancel,177453011,,,,G
4.551841,0,Cancel,177455619,,,,G
4.551862,0,Cancel,177448279,,,,G
4.560067,0,Cancel,177455611,,,,G
4.560091,0,Insert,177455799,B,1000,1170,G
4.560121,0,Insert,177455803,A,400,1470,G
4.576594,0,Cancel,177455063,,,,G
4.577842,0,Cancel,177455199,,,,G
4.601176,0,Insert,177456347,A,2000,1472,G
4.601198,0,Cancel,177449883,,,,G
4.601676,0,Insert,177456459,A,1000,1470,G
4.601702,0,Insert,177456467,B,1000,1024,G
4.619783,0,Cancel,177455159,,,,G
4.632266,0,Cancel,177439039,,,,G
4.632279,0,Insert,177456955,A,8000,1469,G
4.632589,0,Insert,177456999,A,400,1469,G
4.632601,0,Cancel,177455803,,,,G
4.632606,0,Cancel,177455331,,,,G
4.632845,0,Insert,177457035,A,1000,1469,G
4.632923,0,Cancel,177439011,,,,G
4.633528,0,Cancel,177439015,,,,G
4.633907,0,Insert,177457079,B,1000,1457,G
4.635137,0,Cancel,177438715,,,,G
4.635919,0,Insert,177457743,A,1000,1473,G
4.636031,0,Insert,177457795,A,740,1469,G
4.637043,0,Insert,177458175,A,1000,1469,G
4.638082,0,Insert,177458363,B,1000,1459,G
4.63878,0,Insert,177458479,A,1000,1469,G
4.638835,0,Insert,177458535,A,1000,1472,G
4.639174,0,Insert,177458635,B,2000,1457,G
4.639307,0,Cancel,177439807,,,,G
4.639582,0,Insert,177458695,B,1000,1466,G
4.639657,0,Insert,177458739,B,1000,1465,G
4.639774,0,Cancel,177455319,,,,G
4.639774,0,Insert,177458759,B,2000,1126,G
4.639839,0,Insert,177458763,B,1000,1466,G
4.639848,0,Insert,177458767,B,1000,1463,G
4.639866,0,Insert,177458775,B,1000,1466,G
4.639867,0,Insert,177458779,B,1000,1466,G
4.639914,0,Cancel,177458479,,,,G
4.640018,0,Cancel,177458175,,,,G
4.640095,0,Cancel,177458535,,,,G
4.640759,0,Cancel,177458759,,,,G
4.640759,0,Insert,177458991,B,2000,1127,G
4.64352,0,Insert,177459123,A,8000,1468,G
4.643528,0,Cancel,177441303,,,,G
4.643528,0,Cancel,177439539,,,,G
4.643528,0,Cancel,177446351,,,,G
4.64353,0,Cancel,177455575,,,,G
4.643551,0,Insert,177459151,B,1000,1466,G
